event_id,city,event_date,week_number,month,is_monsoon_season,rainfall_mm_24h,temperature_celsius,heat_index_celsius,aqi_value,curfew_imposed,curfew_hours,flood_detected,trigger_rain,trigger_heat,trigger_aqi,trigger_flood,trigger_curfew,any_trigger_fired,disrupted_hours,n_affected_zones,affected_zone_ids
E000505,Bengaluru,2024-09-09,37,9,True,186.8,26.9,36.5,38.9,False,0,False,True,False,False,False,False,True,7,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000506,Bengaluru,2024-09-16,38,9,True,0.0,27.3,29.7,50.5,False,0,False,False,False,False,False,False,False,0,0,
E000507,Bengaluru,2024-09-23,39,9,True,0.0,31.9,36.8,50.7,False,0,False,False,False,False,False,False,False,0,0,
E000508,Bengaluru,2024-09-30,40,9,True,0.0,33.2,41.1,43.5,False,0,False,False,False,False,False,False,False,0,0,
E000509,Bengaluru,2024-10-07,41,10,True,70.3,27.4,32.0,83.4,False,0,True,True,False,False,True,False,True,4,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000510,Bengaluru,2024-10-14,42,10,True,0.0,29.5,36.0,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000511,Bengaluru,2024-10-21,43,10,True,0.0,29.4,33.1,49.6,False,0,False,False,False,False,False,False,False,0,0,
E000512,Bengaluru,2024-10-28,44,10,True,0.0,32.1,36.2,89.9,False,0,False,False,False,False,False,False,False,0,0,
E000513,Bengaluru,2024-11-04,45,11,False,0.0,19.0,23.5,157.4,False,0,False,False,False,False,False,False,False,0,0,
E000514,Bengaluru,2024-11-11,46,11,False,0.0,27.6,31.4,138.9,False,0,False,False,False,False,False,False,False,0,0,
E000515,Bengaluru,2024-11-18,47,11,False,95.6,24.3,34.0,124.1,False,0,False,True,False,False,False,False,True,8,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000516,Bengaluru,2024-11-25,48,11,False,0.0,27.6,30.2,146.9,False,0,False,False,False,False,False,False,False,0,0,
E000517,Bengaluru,2024-12-02,49,12,False,0.0,17.3,20.7,160.5,False,0,False,False,False,False,False,False,False,0,0,
E000518,Bengaluru,2024-12-09,50,12,False,0.0,20.2,26.5,142.4,False,0,False,False,False,False,False,False,False,0,0,
E000519,Bengaluru,2024-12-16,51,12,False,0.0,22.8,27.0,146.4,False,0,False,False,False,False,False,False,False,0,0,
E000520,Bengaluru,2024-12-23,52,12,False,0.0,23.5,30.4,196.6,False,0,False,False,False,False,False,False,False,0,0,
E000521,Bengaluru,2024-12-30,53,12,False,5.3,24.9,30.5,173.7,False,0,False,False,False,False,False,False,False,0,0,
E000522,Bengaluru,2025-01-06,54,1,False,0.0,21.1,29.7,136.5,False,0,False,False,False,False,False,False,False,0,0,
E000523,Bengaluru,2025-01-13,55,1,False,0.0,22.4,27.3,173.4,False,0,False,False,False,False,False,False,False,0,0,
E000524,Bengaluru,2025-01-20,56,1,False,0.0,24.8,31.3,157.1,False,0,False,False,False,False,False,False,False,0,0,
E000525,Bengaluru,2025-01-27,57,1,False,0.0,25.5,30.3,169.2,False,0,False,False,False,False,False,False,False,0,0,
E000526,Bengaluru,2025-02-03,58,2,False,49.8,18.7,25.5,177.9,False,0,False,False,False,False,False,False,False,0,0,
E000527,Bengaluru,2025-02-10,59,2,False,0.0,22.0,29.0,178.0,False,0,False,False,False,False,False,False,False,0,0,
E000528,Bengaluru,2025-02-17,60,2,False,63.1,24.0,26.5,138.7,False,0,False,False,False,False,False,False,False,0,0,
E000529,Bengaluru,2025-02-24,61,2,False,0.0,18.3,23.8,151.1,False,0,False,False,False,False,False,False,False,0,0,
E000530,Bengaluru,2025-03-03,62,3,False,0.0,29.8,38.5,103.4,False,0,False,False,False,False,False,False,False,0,0,
E000531,Bengaluru,2025-03-10,63,3,False,0.0,24.7,29.9,114.6,False,0,False,False,False,False,False,False,False,0,0,
E000532,Bengaluru,2025-03-17,64,3,False,0.0,26.4,30.0,108.4,True,9,False,False,False,False,False,True,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000533,Bengaluru,2025-03-24,65,3,False,0.0,24.3,34.2,82.1,False,0,False,False,False,False,False,False,False,0,0,
E000534,Bengaluru,2025-03-31,66,3,False,12.9,23.8,26.3,75.9,False,0,False,False,False,False,False,False,False,0,0,
E000535,Bengaluru,2025-04-07,67,4,False,0.0,33.9,40.7,81.1,False,0,False,False,False,False,False,False,False,0,0,
E000536,Bengaluru,2025-04-14,68,4,False,0.0,30.8,36.2,76.1,False,0,False,False,False,False,False,False,False,0,0,
E000537,Bengaluru,2025-04-21,69,4,False,0.0,26.3,30.9,62.0,False,0,False,False,False,False,False,False,False,0,0,
E000538,Bengaluru,2025-04-28,70,4,False,0.0,24.4,30.8,88.5,False,0,False,False,False,False,False,False,False,0,0,
E000539,Bengaluru,2025-05-05,71,5,False,0.0,37.1,40.7,78.0,False,0,False,False,False,False,False,False,False,0,0,
E000540,Bengaluru,2025-05-12,72,5,False,0.0,31.3,41.0,52.5,False,0,False,False,False,False,False,False,False,0,0,
E000541,Bengaluru,2025-05-19,73,5,False,0.0,31.5,41.4,120.2,False,0,False,False,False,False,False,False,False,0,0,
E000542,Bengaluru,2025-05-26,74,5,False,0.0,33.8,36.1,102.1,False,0,False,False,False,False,False,False,False,0,0,
E000543,Bengaluru,2025-06-02,75,6,True,106.1,36.4,42.7,30.9,False,0,False,True,False,False,False,False,True,3,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000544,Bengaluru,2025-06-09,76,6,True,0.0,32.5,36.8,36.4,False,0,False,False,False,False,False,False,False,0,0,
E000545,Bengaluru,2025-06-16,77,6,True,0.0,38.4,41.5,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000546,Bengaluru,2025-06-23,78,6,True,0.0,33.4,41.5,75.3,True,14,False,False,False,False,False,True,True,14,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000547,Bengaluru,2025-06-30,79,6,True,32.0,34.9,41.4,41.2,False,0,False,False,False,False,False,False,False,0,0,
E000548,Bengaluru,2025-07-07,80,7,True,54.2,34.4,40.0,62.4,False,0,False,False,False,False,False,False,False,0,0,
E000549,Bengaluru,2025-07-14,81,7,True,52.1,33.2,42.4,56.6,False,0,False,False,False,False,False,False,False,0,0,
E000550,Bengaluru,2025-07-21,82,7,True,0.0,31.9,34.9,59.4,False,0,False,False,False,False,False,False,False,0,0,
E000551,Bengaluru,2025-07-28,83,7,True,137.1,35.0,41.7,67.9,False,0,True,True,False,False,True,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000552,Bengaluru,2025-08-04,84,8,True,24.3,32.6,38.6,57.6,False,0,False,False,False,False,False,False,False,0,0,
E000553,Bengaluru,2025-08-11,85,8,True,35.5,35.7,38.8,85.6,False,0,False,False,False,False,False,False,False,0,0,
E000554,Bengaluru,2025-08-18,86,8,True,193.4,31.4,36.4,37.9,False,0,False,True,False,False,False,False,True,7,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000555,Bengaluru,2025-08-25,87,8,True,14.9,35.4,41.0,52.3,False,0,False,False,False,False,False,False,False,0,0,
E000556,Bengaluru,2025-09-01,88,9,True,47.3,27.8,32.2,67.0,False,0,False,False,False,False,False,False,False,0,0,
E000557,Bengaluru,2025-09-08,89,9,True,0.0,32.4,38.0,57.0,False,0,False,False,False,False,False,False,False,0,0,
E000558,Bengaluru,2025-09-15,90,9,True,54.6,28.8,37.5,37.3,False,0,False,False,False,False,False,False,False,0,0,
E000559,Bengaluru,2025-09-22,91,9,True,20.9,28.4,32.5,96.6,False,0,False,False,False,False,False,False,False,0,0,
E000560,Bengaluru,2025-09-29,92,9,True,0.0,25.7,31.8,53.9,False,0,False,False,False,False,False,False,False,0,0,
E000561,Bengaluru,2025-10-06,93,10,True,58.7,29.2,39.1,47.9,False,0,False,False,False,False,False,False,False,0,0,
E000562,Bengaluru,2025-10-13,94,10,True,72.6,31.2,39.0,109.1,False,0,True,True,False,False,True,False,True,6,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000563,Bengaluru,2025-10-20,95,10,True,35.0,31.3,34.7,59.3,False,0,False,False,False,False,False,False,False,0,0,
E000564,Bengaluru,2025-10-27,96,10,True,107.7,25.1,27.9,67.3,False,0,False,True,False,False,False,False,True,4,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000565,Bengaluru,2025-11-03,97,11,False,0.0,22.1,28.3,167.4,False,0,False,False,False,False,False,False,False,0,0,
E000566,Bengaluru,2025-11-10,98,11,False,0.0,21.0,24.4,143.5,False,0,False,False,False,False,False,False,False,0,0,
E000567,Bengaluru,2025-11-17,99,11,False,0.0,26.7,34.2,184.5,False,0,False,False,False,False,False,False,False,0,0,
E000568,Bengaluru,2025-11-24,100,11,False,0.0,23.9,28.2,123.5,False,0,False,False,False,False,False,False,False,0,0,
E000569,Bengaluru,2025-12-01,101,12,False,0.0,18.7,22.1,172.8,True,23,False,False,False,False,False,True,True,23,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000570,Bengaluru,2025-12-08,102,12,False,0.0,24.0,27.9,161.5,False,0,False,False,False,False,False,False,False,0,0,
E000571,Bengaluru,2025-12-15,103,12,False,0.0,19.8,29.4,183.9,False,0,False,False,False,False,False,False,False,0,0,
E000572,Bengaluru,2025-12-22,104,12,False,0.0,24.2,26.4,136.2,False,0,False,False,False,False,False,False,False,0,0,
E000573,Bengaluru,2025-12-29,105,12,False,0.0,26.4,34.9,142.1,False,0,False,False,False,False,False,False,False,0,0,
E000574,Bengaluru,2026-01-05,106,1,False,0.0,25.5,31.8,176.7,False,0,False,False,False,False,False,False,False,0,0,
E000575,Bengaluru,2026-01-12,107,1,False,0.0,20.6,24.7,167.9,False,0,False,False,False,False,False,False,False,0,0,
E000576,Bengaluru,2026-01-19,108,1,False,0.0,24.1,29.1,145.4,False,0,False,False,False,False,False,False,False,0,0,
E000577,Bengaluru,2026-01-26,109,1,False,123.8,17.0,25.8,156.4,False,0,False,True,False,False,False,False,True,7,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000578,Bengaluru,2026-02-02,110,2,False,0.0,25.8,27.9,167.7,False,0,False,False,False,False,False,False,False,0,0,
E000579,Bengaluru,2026-02-09,111,2,False,0.0,21.2,23.3,150.7,False,0,False,False,False,False,False,False,False,0,0,
E000580,Bengaluru,2026-02-16,112,2,False,0.0,21.2,24.0,135.0,False,0,False,False,False,False,False,False,False,0,0,
E000581,Bengaluru,2026-02-23,113,2,False,0.0,24.9,33.8,116.8,False,0,False,False,False,False,False,False,False,0,0,
E000582,Bengaluru,2026-03-02,114,3,False,0.0,24.7,33.0,97.6,False,0,False,False,False,False,False,False,False,0,0,
E000583,Bengaluru,2026-03-09,115,3,False,27.2,23.5,32.8,65.4,False,0,False,False,False,False,False,False,False,0,0,
E000584,Bengaluru,2026-03-16,116,3,False,0.0,27.4,36.4,81.9,False,0,False,False,False,False,False,False,False,0,0,
E000585,Bengaluru,2026-03-23,117,3,False,0.0,23.8,30.0,132.8,False,0,False,False,False,False,False,False,False,0,0,
E000586,Bengaluru,2026-03-30,118,3,False,0.0,21.9,29.6,65.3,False,0,False,False,False,False,False,False,False,0,0,
E000587,Bengaluru,2026-04-06,119,4,False,0.0,28.5,32.3,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000588,Bengaluru,2026-04-13,120,4,False,0.0,27.2,33.5,81.3,False,0,False,False,False,False,False,False,False,0,0,
E000589,Bengaluru,2026-04-20,121,4,False,0.0,29.3,37.4,78.6,False,0,False,False,False,False,False,False,False,0,0,
E000590,Bengaluru,2026-04-27,122,4,False,0.0,29.3,32.1,100.2,False,0,False,False,False,False,False,False,False,0,0,
E000591,Bengaluru,2026-05-04,123,5,False,0.0,32.0,38.5,51.3,False,0,False,False,False,False,False,False,False,0,0,
E000592,Bengaluru,2026-05-11,124,5,False,0.0,27.2,33.3,73.8,False,0,False,False,False,False,False,False,False,0,0,
E000593,Bengaluru,2026-05-18,125,5,False,0.0,36.0,39.1,135.3,False,0,False,False,False,False,False,False,False,0,0,
E000594,Bengaluru,2026-05-25,126,5,False,0.0,33.4,37.9,91.7,False,0,False,False,False,False,False,False,False,0,0,
E000595,Bengaluru,2026-06-01,127,6,True,154.9,39.5,43.5,30.0,False,0,False,True,False,False,False,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000596,Bengaluru,2026-06-08,128,6,True,60.9,37.4,46.4,93.3,False,0,False,False,False,False,False,False,False,0,0,
E000597,Bengaluru,2026-06-15,129,6,True,38.3,34.0,37.6,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000598,Bengaluru,2026-06-22,130,6,True,152.3,35.8,43.8,65.4,False,0,True,True,False,False,True,False,True,7,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000599,Bengaluru,2026-06-29,131,6,True,0.0,34.0,36.7,78.2,False,0,False,False,False,False,False,False,False,0,0,
E000600,Bengaluru,2026-07-06,132,7,True,39.8,32.6,37.6,50.2,False,0,False,False,False,False,False,False,False,0,0,
E000601,Bengaluru,2026-07-13,133,7,True,99.1,33.7,36.3,45.0,False,0,True,True,False,False,True,False,True,3,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000602,Bengaluru,2026-07-20,134,7,True,8.7,32.8,41.9,63.4,False,0,False,False,False,False,False,False,False,0,0,
E000603,Bengaluru,2026-07-27,135,7,True,102.0,31.1,37.7,75.7,False,0,False,True,False,False,False,False,True,6,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000604,Bengaluru,2026-08-03,136,8,True,0.0,30.7,33.2,31.0,False,0,False,False,False,False,False,False,False,0,0,
E000605,Bengaluru,2026-08-10,137,8,True,85.1,31.3,40.7,100.8,False,0,False,True,False,False,False,False,True,4,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000606,Bengaluru,2026-08-17,138,8,True,87.3,30.3,39.5,78.4,False,0,True,True,False,False,True,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000607,Bengaluru,2026-08-24,139,8,True,40.6,28.7,38.1,50.6,False,0,False,False,False,False,False,False,False,0,0,
E000608,Bengaluru,2026-08-31,140,8,True,40.3,32.3,42.1,45.0,False,0,False,False,False,False,False,False,False,0,0,
E000609,Bengaluru,2026-09-07,141,9,True,13.3,32.5,37.0,72.8,False,0,False,False,False,False,False,False,False,0,0,
E000610,Bengaluru,2026-09-14,142,9,True,0.0,31.5,36.0,71.7,False,0,False,False,False,False,False,False,False,0,0,
E000611,Bengaluru,2026-09-21,143,9,True,94.0,30.4,36.5,35.0,False,0,True,True,False,False,True,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000612,Bengaluru,2026-09-28,144,9,True,140.0,31.7,36.8,47.9,False,0,False,True,False,False,False,False,True,6,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000613,Bengaluru,2026-10-05,145,10,True,22.7,21.9,29.7,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000614,Bengaluru,2026-10-12,146,10,True,27.2,25.4,29.2,86.5,False,0,False,False,False,False,False,False,False,0,0,
E000615,Bengaluru,2026-10-19,147,10,True,13.5,31.5,39.9,52.9,False,0,False,False,False,False,False,False,False,0,0,
E000616,Bengaluru,2026-10-26,148,10,True,59.7,31.2,35.2,107.7,False,0,False,False,False,False,False,False,False,0,0,
E000617,Bengaluru,2026-11-02,149,11,False,0.0,23.2,30.7,126.0,False,0,False,False,False,False,False,False,False,0,0,
E000618,Bengaluru,2026-11-09,150,11,False,0.0,27.4,30.7,165.7,False,0,False,False,False,False,False,False,False,0,0,
E000619,Bengaluru,2026-11-16,151,11,False,0.0,25.5,28.6,180.2,False,0,False,False,False,False,False,False,False,0,0,
E000620,Bengaluru,2026-11-23,152,11,False,0.0,21.0,28.5,137.5,False,0,False,False,False,False,False,False,False,0,0,
E000621,Bengaluru,2026-11-30,153,11,False,0.0,24.0,31.5,182.6,False,0,False,False,False,False,False,False,False,0,0,
E000622,Bengaluru,2026-12-07,154,12,False,0.0,26.1,33.6,137.7,False,0,False,False,False,False,False,False,False,0,0,
E000623,Bengaluru,2026-12-14,155,12,False,0.0,20.9,29.6,151.8,False,0,False,False,False,False,False,False,False,0,0,
E000624,Bengaluru,2026-12-21,156,12,False,0.0,24.7,27.7,127.4,False,0,False,False,False,False,False,False,False,0,0,
E000625,Hyderabad,2024-01-01,1,1,False,0.0,25.0,28.3,213.5,False,0,False,False,False,False,False,False,False,0,0,
E000626,Hyderabad,2024-01-08,2,1,False,0.0,15.1,20.4,159.5,False,0,False,False,False,False,False,False,False,0,0,
E000627,Hyderabad,2024-01-15,3,1,False,0.0,20.0,24.7,223.1,False,0,False,False,False,False,False,False,False,0,0,
E000628,Hyderabad,2024-01-22,4,1,False,0.0,22.8,27.7,196.3,False,0,False,False,False,False,False,False,False,0,0,
E000629,Hyderabad,2024-01-29,5,1,False,0.0,23.2,32.1,236.4,False,0,False,False,False,False,False,False,False,0,0,
E000630,Hyderabad,2024-02-05,6,2,False,0.0,22.0,28.1,210.9,False,0,False,False,False,False,False,False,False,0,0,
E000631,Hyderabad,2024-02-12,7,2,False,0.0,24.7,29.1,203.9,False,0,False,False,False,False,False,False,False,0,0,
E000632,Hyderabad,2024-02-19,8,2,False,0.0,18.8,27.0,158.8,False,0,False,False,False,False,False,False,False,0,0,
E000633,Hyderabad,2024-02-26,9,2,False,0.0,27.8,37.8,195.8,False,0,False,False,False,False,False,False,False,0,0,
E000634,Hyderabad,2024-03-04,10,3,False,0.0,31.3,33.5,139.5,False,0,False,False,False,False,False,False,False,0,0,
E000635,Hyderabad,2024-03-11,11,3,False,0.0,21.7,29.6,81.0,False,0,False,False,False,False,False,False,False,0,0,
E000636,Hyderabad,2024-03-18,12,3,False,14.6,18.2,24.8,122.6,False,0,False,False,False,False,False,False,False,0,0,
E000637,Hyderabad,2024-03-25,13,3,False,0.0,27.8,36.2,102.5,False,0,False,False,False,False,False,False,False,0,0,
E000638,Hyderabad,2024-04-01,14,4,False,0.0,28.3,36.6,101.0,False,0,False,False,False,False,False,False,False,0,0,
E000639,Hyderabad,2024-04-08,15,4,False,75.7,31.8,37.9,64.9,False,0,False,True,False,False,False,False,True,5,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000640,Hyderabad,2024-04-15,16,4,False,0.0,26.8,34.9,107.8,False,0,False,False,False,False,False,False,False,0,0,
E000641,Hyderabad,2024-04-22,17,4,False,0.0,25.8,34.4,114.0,False,0,False,False,False,False,False,False,False,0,0,
E000642,Hyderabad,2024-04-29,18,4,False,0.0,30.6,36.8,97.2,False,0,False,False,False,False,False,False,False,0,0,
E000643,Hyderabad,2024-05-06,19,5,False,0.0,35.4,39.5,153.6,False,0,False,False,False,False,False,False,False,0,0,
E000644,Hyderabad,2024-05-13,20,5,False,0.0,27.8,32.0,106.1,False,0,False,False,False,False,False,False,False,0,0,
E000645,Hyderabad,2024-05-20,21,5,False,0.0,37.2,46.6,119.6,False,0,False,False,False,False,False,False,False,0,0,
E000646,Hyderabad,2024-05-27,22,5,False,0.0,30.8,40.7,93.4,False,0,False,False,False,False,False,False,False,0,0,
E000647,Hyderabad,2024-06-03,23,6,True,0.0,31.6,33.8,105.7,False,0,False,False,False,False,False,False,False,0,0,
E000648,Hyderabad,2024-06-10,24,6,True,49.9,30.8,39.0,137.0,False,0,False,False,False,False,False,False,False,0,0,
E000649,Hyderabad,2024-06-17,25,6,True,0.0,31.7,34.8,87.7,False,0,False,False,False,False,False,False,False,0,0,
E000650,Hyderabad,2024-06-24,26,6,True,18.5,34.7,41.8,78.5,False,0,False,False,False,False,False,False,False,0,0,
E000651,Hyderabad,2024-07-01,27,7,True,0.0,33.2,38.7,59.7,False,0,False,False,False,False,False,False,False,0,0,
E000652,Hyderabad,2024-07-08,28,7,True,20.3,40.0,48.1,63.7,False,0,False,False,False,False,False,False,False,0,0,
E000653,Hyderabad,2024-07-15,29,7,True,69.0,30.5,33.5,67.3,False,0,False,True,False,False,False,False,True,3,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000654,Hyderabad,2024-07-22,30,7,True,69.5,32.2,41.8,87.5,False,0,False,True,False,False,False,False,True,8,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000655,Hyderabad,2024-07-29,31,7,True,81.8,32.8,38.9,51.7,False,0,False,True,False,False,False,False,True,6,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000656,Hyderabad,2024-08-05,32,8,True,35.4,33.8,36.4,73.8,False,0,False,False,False,False,False,False,False,0,0,
E000657,Hyderabad,2024-08-12,33,8,True,117.6,42.3,47.1,116.8,False,0,True,True,False,False,True,False,True,4,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000658,Hyderabad,2024-08-19,34,8,True,0.0,27.1,36.7,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000659,Hyderabad,2024-08-26,35,8,True,0.0,33.9,42.2,105.7,False,0,False,False,False,False,False,False,False,0,0,
E000660,Hyderabad,2024-09-02,36,9,True,36.2,36.9,42.1,64.4,False,0,False,False,False,False,False,False,False,0,0,
E000661,Hyderabad,2024-09-09,37,9,True,135.7,35.9,45.7,83.8,False,0,False,True,False,False,False,False,True,7,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000662,Hyderabad,2024-09-16,38,9,True,40.1,30.8,39.6,153.6,False,0,False,False,False,False,False,False,False,0,0,
E000663,Hyderabad,2024-09-23,39,9,True,36.5,34.3,42.6,71.1,False,0,False,False,False,False,False,False,False,0,0,
E000664,Hyderabad,2024-09-30,40,9,True,12.0,31.7,39.5,64.2,False,0,False,False,False,False,False,False,False,0,0,
E000665,Hyderabad,2024-10-07,41,10,True,0.0,29.9,31.9,93.2,False,0,False,False,False,False,False,False,False,0,0,
E000666,Hyderabad,2024-10-14,42,10,True,0.0,29.0,35.9,77.1,False,0,False,False,False,False,False,False,False,0,0,
E000667,Hyderabad,2024-10-21,43,10,True,0.0,22.1,26.0,96.8,False,0,False,False,False,False,False,False,False,0,0,
E000668,Hyderabad,2024-10-28,44,10,True,96.4,31.5,41.3,121.3,False,0,False,True,False,False,False,False,True,9,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000669,Hyderabad,2024-11-04,45,11,False,0.0,24.6,34.1,167.0,False,0,False,False,False,False,False,False,False,0,0,
E000670,Hyderabad,2024-11-11,46,11,False,0.0,19.9,28.2,186.0,False,0,False,False,False,False,False,False,False,0,0,
E000671,Hyderabad,2024-11-18,47,11,False,0.0,27.4,35.1,208.5,False,0,False,False,False,False,False,False,False,0,0,
E000672,Hyderabad,2024-11-25,48,11,False,0.0,26.3,31.0,171.0,False,0,False,False,False,False,False,False,False,0,0,
E000673,Hyderabad,2024-12-02,49,12,False,0.0,23.4,27.4,197.6,False,0,False,False,False,False,False,False,False,0,0,
E000674,Hyderabad,2024-12-09,50,12,False,0.0,23.5,29.6,191.0,False,0,False,False,False,False,False,False,False,0,0,
E000675,Hyderabad,2024-12-16,51,12,False,0.0,23.6,28.0,189.3,False,0,False,False,False,False,False,False,False,0,0,
E000676,Hyderabad,2024-12-23,52,12,False,0.0,25.8,34.3,239.3,False,0,False,False,False,False,False,False,False,0,0,
E000677,Hyderabad,2024-12-30,53,12,False,0.0,18.6,27.1,181.8,False,0,False,False,False,False,False,False,False,0,0,
E000678,Hyderabad,2025-01-06,54,1,False,0.0,26.6,33.7,191.4,False,0,False,False,False,False,False,False,False,0,0,
E000679,Hyderabad,2025-01-13,55,1,False,193.9,19.6,28.7,159.0,False,0,False,True,False,False,False,False,True,7,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000680,Hyderabad,2025-01-20,56,1,False,36.9,22.2,28.7,218.3,False,0,False,False,False,False,False,False,False,0,0,
E000681,Hyderabad,2025-01-27,57,1,False,0.0,23.6,30.5,215.2,False,0,False,False,False,False,False,False,False,0,0,
E000682,Hyderabad,2025-02-03,58,2,False,0.0,18.8,22.2,173.1,False,0,False,False,False,False,False,False,False,0,0,
E000683,Hyderabad,2025-02-10,59,2,False,0.0,27.9,36.9,220.5,False,0,False,False,False,False,False,False,False,0,0,
E000684,Hyderabad,2025-02-17,60,2,False,0.0,23.2,32.0,221.6,False,0,False,False,False,False,False,False,False,0,0,
E000685,Hyderabad,2025-02-24,61,2,False,0.0,25.2,31.5,214.7,False,0,False,False,False,False,False,False,False,0,0,
E000686,Hyderabad,2025-03-03,62,3,False,0.0,22.4,31.8,117.7,False,0,False,False,False,False,False,False,False,0,0,
E000687,Hyderabad,2025-03-10,63,3,False,0.0,27.1,32.4,157.1,False,0,False,False,False,False,False,False,False,0,0,
E000688,Hyderabad,2025-03-17,64,3,False,0.0,23.4,31.4,142.4,False,0,False,False,False,False,False,False,False,0,0,
E000689,Hyderabad,2025-03-24,65,3,False,0.0,25.2,31.1,127.7,False,0,False,False,False,False,False,False,False,0,0,
E000690,Hyderabad,2025-03-31,66,3,False,0.0,33.6,43.5,100.9,False,0,False,False,False,False,False,False,False,0,0,
E000691,Hyderabad,2025-04-07,67,4,False,107.6,26.7,36.5,105.0,False,0,True,True,False,False,True,False,True,6,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
