claim_id,policy_id,worker_id,event_id,city,zone_id,claim_date,week_number,trigger_type,rainfall_mm,aqi_value,temperature,curfew_imposed,disrupted_hours,gps_in_affected_zone,gps_spoof_detected,delivery_activity_detected,duplicate_claim,eligibility_passed,new_registration_fraud,abnormal_claim_freq,fraud_risk_score,is_fraud_ground_truth,claim_status,payout_amount,processing_time_mins,n_platforms_verified,weekly_earnings_avg,premium_paid
C0006172,P0052762,W003425,E000158,Delhi,Z0019,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0234,False,Auto_Approved,381.75,2.1,3,4237.37,176.59
C0006173,P0052764,W003425,E000160,Delhi,Z0019,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0712,False,Auto_Approved,706.23,5.9,3,4237.37,178.18
C0006174,P0052765,W003425,E000161,Delhi,Z0019,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.046,False,Auto_Approved,706.23,5.2,3,4237.37,173.84
C0006175,P0052769,W003425,E000165,Delhi,Z0019,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,False,True,False,False,True,False,False,0.7853,True,Flagged_Manual_Review,0.0,11.8,3,4237.37,176.34
C0006176,P0052778,W003425,E000174,Delhi,Z0019,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0403,False,Auto_Approved,706.23,9.8,3,4237.37,144.74
C0006177,P0052784,W003425,E000180,Delhi,Z0019,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.021,False,Auto_Approved,706.23,3.8,3,4237.37,195.95
C0006178,P0052827,W003429,E000158,Delhi,Z0018,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0685,False,Auto_Approved,220.04,4.3,1,1320.24,64.49
C0006179,P0052828,W003429,E000159,Delhi,Z0018,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0572,False,Auto_Approved,220.04,6.6,1,1320.24,64.21
C0006180,P0052829,W003429,E000160,Delhi,Z0018,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0532,False,Auto_Approved,220.04,7.4,1,1320.24,61.84
C0006181,P0052831,W003429,E000162,Delhi,Z0018,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.029,False,Auto_Approved,220.04,3.4,1,1320.24,61.79
C0006182,P0052833,W003429,E000164,Delhi,Z0018,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0536,True,Auto_Approved,220.04,3.6,1,1320.24,61.03
C0006183,P0052843,W003429,E000174,Delhi,Z0018,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0466,False,Auto_Approved,220.04,5.7,1,1320.24,51.05
C0006184,P0052849,W003429,E000180,Delhi,Z0018,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.062,False,Auto_Approved,220.04,8.6,1,1320.24,65.07
C0006185,P0052858,W003430,E000318,Mumbai,Z0036,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0166,False,Auto_Approved,569.89,7.9,2,5556.43,200.0
C0006186,P0052863,W003432,E001093,Ahmedabad,Z0091,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0271,False,Auto_Approved,682.86,8.0,1,3414.28,145.68
C0006187,P0052868,W003434,E000938,Kolkata,Z0084,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,True,False,True,False,False,0.231,True,Auto_Approved,563.02,6.9,2,3847.33,181.27
C0006188,P0052878,W003434,E000948,Kolkata,Z0084,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,False,0.0651,False,Auto_Approved,769.47,2.7,2,3847.33,168.39
C0006189,P0052883,W003434,E000953,Kolkata,Z0084,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0536,False,Auto_Approved,769.47,3.4,2,3847.33,176.11
C0006190,P0052891,W003435,E000318,Mumbai,Z0044,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,True,False,True,False,False,0.2258,True,Auto_Approved,799.91,3.9,4,6799.26,200.0
C0006191,P0052901,W003436,E000002,Chennai,Z0009,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0793,False,Auto_Approved,355.17,7.5,2,4475.16,164.18
C0006192,P0052931,W003438,E001093,Ahmedabad,Z0090,2024-01-01,1,Curfew,0.0,258.7,25.2,True,21,True,False,False,False,True,False,False,0.0182,False,Auto_Approved,595.21,6.6,1,3571.23,153.29
C0006193,P0052986,W003440,E000019,Chennai,Z0006,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0679,False,Auto_Approved,669.21,9.0,1,3135.75,133.35
C0006194,P0053008,W003440,E000041,Chennai,Z0006,2024-10-07,41,Rain,108.5,61.8,31.4,False,5,True,False,False,False,True,False,False,0.0764,False,Auto_Approved,478.01,7.1,1,3135.75,197.29
C0006195,P0053011,W003440,E000044,Chennai,Z0006,2024-10-28,44,Rain|Flood,188.5,116.8,28.7,False,3,True,False,False,False,True,False,False,0.0391,False,Auto_Approved,286.81,2.1,1,3135.75,197.6
C0006196,P0053012,W003441,E000157,Delhi,Z0030,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0085,False,Auto_Approved,551.77,5.6,4,2758.83,147.98
C0006197,P0053013,W003441,E000158,Delhi,Z0030,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,False,True,False,False,True,False,False,0.9201,True,Auto_Rejected,0.0,7.0,4,2758.83,143.0
C0006198,P0053014,W003441,E000159,Delhi,Z0030,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0575,False,Auto_Approved,551.77,8.9,4,2758.83,138.65
C0006199,P0053015,W003441,E000160,Delhi,Z0030,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0521,False,Auto_Approved,551.77,9.1,4,2758.83,139.37
C0006200,P0053016,W003441,E000161,Delhi,Z0030,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0193,False,Auto_Approved,551.77,7.3,4,2758.83,146.0
C0006201,P0053019,W003441,E000164,Delhi,Z0030,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0205,False,Auto_Approved,551.77,5.4,4,2758.83,151.37
C0006202,P0053022,W003441,E000167,Delhi,Z0030,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0512,False,Auto_Approved,551.77,10.1,4,2758.83,117.6
C0006203,P0053029,W003441,E000174,Delhi,Z0030,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.059,False,Auto_Approved,551.77,2.1,4,2758.83,116.9
C0006204,P0053035,W003441,E000180,Delhi,Z0030,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,True,False,False,False,True,False,False,0.0003,False,Auto_Approved,551.77,5.7,4,2758.83,148.18
C0006205,P0053042,W003441,E000187,Delhi,Z0030,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0231,False,Auto_Approved,551.77,3.3,4,2758.83,154.89
C0006206,P0053049,W003441,E000194,Delhi,Z0030,2024-09-16,38,Rain|Flood,73.2,153.4,29.1,False,5,True,False,False,False,True,False,False,0.0589,False,Auto_Approved,551.77,3.3,4,2758.83,159.33
C0006207,P0053052,W003442,E000157,Delhi,Z0098,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0265,False,Auto_Approved,789.98,10.6,1,4560.33,200.0
C0006208,P0053053,W003442,E000158,Delhi,Z0098,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.034,False,Auto_Approved,287.26,10.0,1,4560.33,200.0
C0006209,P0053054,W003442,E000159,Delhi,Z0098,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0523,False,Auto_Approved,646.35,3.3,1,4560.33,200.0
C0006210,P0053056,W003442,E000161,Delhi,Z0098,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0272,False,Auto_Approved,718.16,5.1,1,4560.33,200.0
C0006211,P0053060,W003442,E000165,Delhi,Z0098,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0515,False,Auto_Approved,718.16,2.7,1,4560.33,200.0
C0006212,P0053062,W003442,E000167,Delhi,Z0098,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0356,False,Auto_Approved,574.53,11.8,1,4560.33,200.0
C0006213,P0053068,W003443,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0363,False,Auto_Approved,289.14,7.1,2,3816.68,162.46
C0006214,P0053120,W003445,E000498,Bengaluru,Z0057,2024-07-22,30,Rain,87.5,62.9,31.0,False,9,True,False,False,False,True,False,False,0.0695,False,Auto_Approved,239.65,10.7,1,718.95,34.58
C0006215,P0053135,W003446,E000938,Kolkata,Z0081,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0509,False,Auto_Approved,532.18,5.5,1,3379.34,151.43
C0006216,P0053137,W003446,E000940,Kolkata,Z0081,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0199,False,Auto_Approved,266.09,3.9,1,3379.34,157.42
C0006217,P0053150,W003446,E000953,Kolkata,Z0081,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0275,False,Auto_Approved,1126.45,5.2,1,3379.34,145.72
C0006218,P0053152,W003448,E000157,Delhi,Z0018,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,True,0.2048,False,Auto_Approved,570.35,11.9,1,3422.11,171.13
C0006219,P0053156,W003449,E000158,Delhi,Z0026,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0763,False,Auto_Approved,276.1,2.9,1,1518.55,63.78
C0006220,P0053157,W003449,E000159,Delhi,Z0026,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0143,False,Auto_Approved,303.71,11.3,1,1518.55,63.94
C0006221,P0053158,W003449,E000160,Delhi,Z0026,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0012,False,Auto_Approved,303.71,5.5,1,1518.55,64.02
C0006222,P0053173,W003450,E000639,Hyderabad,Z0063,2024-04-08,15,Rain,75.7,64.9,31.8,False,5,True,False,False,False,True,False,False,0.0482,False,Auto_Approved,498.62,10.6,2,4487.55,165.05
C0006223,P0053185,W003451,E000157,Delhi,Z0026,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0413,False,Auto_Approved,742.46,10.0,2,3712.31,173.71
C0006224,P0053186,W003451,E000158,Delhi,Z0026,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0656,False,Auto_Approved,412.48,8.0,2,3712.31,167.46
C0006225,P0053187,W003451,E000159,Delhi,Z0026,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.021,False,Auto_Approved,742.46,5.8,2,3712.31,163.08
C0006226,P0053188,W003451,E000160,Delhi,Z0026,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0025,False,Auto_Approved,742.46,8.5,2,3712.31,168.82
C0006227,P0053189,W003451,E000161,Delhi,Z0026,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.031,False,Auto_Approved,742.46,7.2,2,3712.31,166.32
C0006228,P0053210,W003454,E000002,Chennai,Z0005,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0169,False,Auto_Approved,240.26,10.7,1,864.94,38.15
C0006229,P0053255,W003458,E000158,Delhi,Z0025,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0308,False,Auto_Approved,350.43,4.4,3,3548.11,183.34
C0006230,P0053256,W003458,E000159,Delhi,Z0025,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0646,False,Auto_Approved,709.62,7.8,3,3548.11,181.77
C0006231,P0053257,W003458,E000160,Delhi,Z0025,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.018,False,Auto_Approved,709.62,10.9,3,3548.11,182.73
C0006232,P0053258,W003458,E000161,Delhi,Z0025,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0609,False,Auto_Approved,709.62,3.5,3,3548.11,168.45
C0006233,P0053271,W003458,E000174,Delhi,Z0025,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0187,False,Auto_Approved,700.86,8.2,3,3548.11,143.04
C0006234,P0053277,W003458,E000180,Delhi,Z0025,2024-06-10,24,Curfew,47.1,251.2,31.5,True,13,False,True,True,False,True,False,False,0.8002,True,Flagged_Manual_Review,0.0,4.2,3,3548.11,182.81
C0006235,P0053284,W003458,E000187,Delhi,Z0025,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0248,False,Auto_Approved,613.25,10.0,3,3548.11,196.81
C0006236,P0053287,W003458,E000190,Delhi,Z0025,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,False,0.0752,False,Auto_Approved,709.62,7.2,3,3548.11,196.14
C0006237,P0053291,W003458,E000194,Delhi,Z0025,2024-09-16,38,Rain|Flood,73.2,153.4,29.1,False,5,True,False,False,False,True,False,False,0.0545,False,Auto_Approved,438.04,8.2,3,3548.11,199.71
C0006238,P0053295,W003458,E000198,Delhi,Z0025,2024-10-14,42,Rain,86.7,172.0,26.2,False,7,True,False,False,False,True,False,False,0.045,True,Auto_Approved,613.25,10.2,3,3548.11,183.79
C0006239,P0053298,W003458,E000201,Delhi,Z0025,2024-11-04,45,Curfew,0.0,388.1,24.5,True,22,True,False,False,False,True,False,False,0.027,False,Auto_Approved,709.62,9.3,3,3548.11,174.75
C0006240,P0053300,W003458,E000203,Delhi,Z0025,2024-11-18,47,AQI,0.0,479.4,23.5,False,5,True,False,False,False,True,False,False,0.059,False,Auto_Approved,438.04,9.5,3,3548.11,165.02
C0006241,P0053301,W003458,E000204,Delhi,Z0025,2024-11-25,48,AQI,0.0,497.9,21.7,False,6,True,False,False,False,True,False,False,0.0224,False,Auto_Approved,525.65,5.5,3,3548.11,170.04
C0006242,P0053304,W003458,E000207,Delhi,Z0025,2024-12-16,51,AQI,0.0,494.5,20.2,False,10,True,False,False,False,True,False,False,0.0186,False,Auto_Approved,709.62,11.9,3,3548.11,183.81
C0006243,P0053305,W003458,E000208,Delhi,Z0025,2024-12-23,52,AQI,0.0,438.0,21.6,False,4,False,True,True,False,True,False,False,0.7679,True,Flagged_Manual_Review,0.0,6.4,3,3548.11,186.09
C0006244,P0053306,W003458,E000209,Delhi,Z0025,2024-12-30,53,AQI|Curfew,22.0,550.6,26.1,True,22,True,False,False,False,True,False,False,0.0424,False,Auto_Approved,709.62,9.1,3,3548.11,173.21
C0006245,P0053308,W003458,E000211,Delhi,Z0025,2025-01-13,55,AQI,30.5,528.0,22.1,False,6,True,False,False,False,True,False,False,0.0752,False,Auto_Approved,525.65,10.3,3,3548.11,180.98
C0006246,P0053311,W003458,E000214,Delhi,Z0025,2025-02-03,58,AQI,0.0,545.1,22.3,False,6,True,False,False,False,True,False,False,0.0266,False,Auto_Approved,525.65,7.2,3,3548.11,172.38
C0006247,P0053312,W003458,E000215,Delhi,Z0025,2025-02-10,59,AQI,0.0,483.9,21.5,False,6,True,False,False,False,True,False,False,0.0516,False,Auto_Approved,525.65,7.6,3,3548.11,190.32
C0006248,P0053318,W003460,E000157,Delhi,Z0018,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0713,False,Auto_Approved,826.49,9.1,1,2479.48,125.29
C0006249,P0053328,W003463,E000158,Delhi,Z0013,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0487,False,Auto_Approved,380.14,9.3,1,3516.25,159.83
C0006250,P0053330,W003463,E000160,Delhi,Z0013,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0748,False,Auto_Approved,703.25,6.5,1,3516.25,165.57
C0006251,P0053335,W003463,E000165,Delhi,Z0013,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0209,False,Auto_Approved,703.25,2.4,1,3516.25,153.18
C0006252,P0053336,W003464,E000157,Delhi,Z0030,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0144,False,Auto_Approved,226.21,8.2,2,678.62,32.53
C0006253,P0053337,W003464,E000158,Delhi,Z0030,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0342,False,Auto_Approved,226.21,6.5,2,678.62,32.74
C0006254,P0053338,W003464,E000159,Delhi,Z0030,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0561,False,Auto_Approved,226.21,8.6,2,678.62,34.58
C0006255,P0053340,W003464,E000161,Delhi,Z0030,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0666,False,Auto_Approved,226.21,4.9,2,678.62,36.18
C0006256,P0053341,W003464,E000162,Delhi,Z0030,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.002,False,Auto_Approved,226.21,5.1,2,678.62,34.99
C0006257,P0053343,W003464,E000164,Delhi,Z0030,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0391,False,Auto_Approved,226.21,8.3,2,678.62,32.89
C0006258,P0053344,W003464,E000165,Delhi,Z0030,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0673,False,Auto_Approved,226.21,5.1,2,678.62,36.09
C0006259,P0053346,W003464,E000167,Delhi,Z0030,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.027,False,Auto_Approved,226.21,8.4,2,678.62,27.47
C0006260,P0053353,W003465,E000157,Delhi,Z0029,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0696,False,Auto_Approved,1074.72,3.2,2,8031.12,200.0
C0006261,P0053354,W003465,E000158,Delhi,Z0029,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0106,False,Auto_Approved,390.81,6.8,2,8031.12,200.0
C0006262,P0053355,W003465,E000159,Delhi,Z0029,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.066,True,Auto_Approved,879.32,8.7,2,8031.12,200.0
C0006263,P0053357,W003465,E000161,Delhi,Z0029,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0601,False,Auto_Approved,977.02,6.7,2,8031.12,200.0
C0006264,P0053358,W003465,E000162,Delhi,Z0029,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0433,False,Auto_Approved,977.02,6.7,2,8031.12,200.0
C0006265,P0053360,W003465,E000164,Delhi,Z0029,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0437,False,Auto_Approved,977.02,11.0,2,8031.12,200.0
C0006266,P0053361,W003465,E000165,Delhi,Z0029,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0556,False,Auto_Approved,977.02,7.7,2,8031.12,200.0
C0006267,P0053384,W003467,E000157,Delhi,Z0021,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0771,False,Auto_Approved,923.41,7.9,2,4617.05,200.0
C0006268,P0053386,W003467,E000159,Delhi,Z0021,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.057,False,Auto_Approved,923.41,4.5,2,4617.05,200.0
C0006269,P0053387,W003467,E000160,Delhi,Z0021,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0401,False,Auto_Approved,923.41,10.5,2,4617.05,200.0
C0006270,P0053391,W003467,E000164,Delhi,Z0021,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,False,0.0261,False,Auto_Approved,923.41,11.4,2,4617.05,200.0
C0006271,P0053392,W003467,E000165,Delhi,Z0021,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0539,False,Auto_Approved,923.41,2.1,2,4617.05,200.0
C0006272,P0053418,W003469,E000948,Kolkata,Z0080,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,False,0.0408,False,Auto_Approved,438.83,8.3,1,1316.49,52.46
C0006273,P0053423,W003469,E000953,Kolkata,Z0080,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0781,False,Auto_Approved,438.83,11.9,1,1316.49,53.52
C0006274,P0053460,W003471,E000938,Kolkata,Z0084,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0256,False,Auto_Approved,620.73,6.6,3,3776.11,157.67
C0006275,P0053462,W003471,E000940,Kolkata,Z0084,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0345,False,Auto_Approved,310.37,3.9,3,3776.11,158.56
C0006276,P0053475,W003471,E000953,Kolkata,Z0084,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0554,False,Auto_Approved,755.22,9.5,3,3776.11,144.8
C0006277,P0053502,W003472,E000336,Mumbai,Z0034,2024-06-10,24,Rain,155.3,131.0,31.8,False,7,True,False,False,False,True,False,False,0.0719,False,Auto_Approved,438.57,8.5,1,2631.45,142.55
C0006278,P0053511,W003472,E000345,Mumbai,Z0034,2024-08-12,33,Rain|Flood,107.4,113.7,38.8,False,8,True,False,False,False,True,False,False,0.0317,False,Auto_Approved,438.57,11.4,1,2631.45,142.52
C0006279,P0053528,W003473,E000157,Delhi,Z0098,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0168,False,Auto_Approved,521.67,11.8,1,2608.37,116.74
C0006280,P0053529,W003473,E000158,Delhi,Z0098,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0388,False,Auto_Approved,278.23,6.3,1,2608.37,118.56
C0006281,P0053530,W003473,E000159,Delhi,Z0098,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0192,False,Auto_Approved,521.67,10.3,1,2608.37,120.87
C0006282,P0053532,W003474,E000158,Delhi,Z0027,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,False,True,True,False,True,False,False,0.8177,True,Flagged_Manual_Review,0.0,11.1,1,1669.26,75.18
C0006283,P0053533,W003474,E000159,Delhi,Z0027,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0016,False,Auto_Approved,278.21,4.3,1,1669.26,77.24
C0006284,P0053535,W003474,E000161,Delhi,Z0027,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,False,True,False,False,True,False,False,0.9077,True,Auto_Rejected,0.0,5.5,1,1669.26,75.22
C0006285,P0053541,W003474,E000167,Delhi,Z0027,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0761,False,Auto_Approved,278.21,3.8,1,1669.26,59.99
C0006286,P0053546,W003474,E000172,Delhi,Z0027,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0159,True,Auto_Approved,278.21,11.0,1,1669.26,66.12
C0006287,P0053548,W003474,E000174,Delhi,Z0027,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.0263,False,Auto_Approved,278.21,5.9,1,1669.26,63.29
C0006288,P0053556,W003476,E000002,Chennai,Z0010,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0101,False,Auto_Approved,218.79,4.3,1,1093.93,45.9
C0006289,P0053590,W003480,E000318,Mumbai,Z0035,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0418,False,Auto_Approved,476.28,5.7,1,2762.44,107.96
C0006290,P0053637,W003481,E000041,Chennai,Z0005,2024-10-07,41,Rain,108.5,61.8,31.4,False,5,True,False,False,False,True,False,False,0.0447,False,Auto_Approved,418.3,9.7,2,5479.79,200.0
C0006291,P0053663,W003483,E000002,Chennai,Z0004,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0693,False,Auto_Approved,276.94,2.8,2,2804.04,111.44
C0006292,P0053722,W003487,E000157,Delhi,Z0018,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0366,False,Auto_Approved,769.29,3.5,1,4615.76,200.0
C0006293,P0053724,W003487,E000159,Delhi,Z0018,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0491,False,Auto_Approved,769.29,4.2,1,4615.76,200.0
C0006294,P0053726,W003487,E000161,Delhi,Z0018,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,False,False,False,False,True,False,False,0.2531,True,Auto_Approved,769.29,9.1,1,4615.76,200.0
C0006295,P0053727,W003487,E000162,Delhi,Z0018,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0323,False,Auto_Approved,769.29,6.6,1,4615.76,200.0
C0006296,P0053729,W003488,E000158,Delhi,Z0016,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0289,False,Auto_Approved,417.27,6.3,2,5257.55,200.0
C0006297,P0053730,W003488,E000159,Delhi,Z0016,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0311,False,Auto_Approved,876.26,8.8,2,5257.55,200.0
C0006298,P0053732,W003488,E000161,Delhi,Z0016,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,False,True,False,False,True,False,False,0.7308,True,Auto_Approved,876.26,11.4,2,5257.55,200.0
C0006299,P0053733,W003488,E000162,Delhi,Z0016,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0627,False,Auto_Approved,876.26,3.3,2,5257.55,200.0
C0006300,P0053736,W003488,E000165,Delhi,Z0016,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0166,False,Auto_Approved,876.26,9.8,2,5257.55,200.0
C0006301,P0053743,W003488,E000172,Delhi,Z0016,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,True,False,False,False,True,False,False,0.0422,False,Auto_Approved,625.9,8.8,2,5257.55,185.5
